fpr,tpr,threshold
0.046619067618647626,0.6623586429725363,0.5021114417717764
0.047039059218815626,0.6623586429725363,0.5014861172382514
0.047039059218815626,0.6688206785137318,0.4982756279736926
0.04745905081898362,0.6688206785137318,0.49386650913415897
0.04745905081898362,0.6704361873990307,0.49331047591414534
0.04829903401931961,0.6704361873990307,0.4891936532690917
0.04829903401931961,0.6720516962843296,0.48828604339949033
0.0503989920201596,0.6720516962843296,0.481222107134598
0.0503989920201596,0.6736672051696284,0.4809063614074466
0.05081898362032759,0.6736672051696284,0.48062408031527754
0.05081898362032759,0.6752827140549273,0.47705001512852124
0.05123897522049559,0.6752827140549273,0.4768264227300526
0.05123897522049559,0.6768982229402262,0.473570262872247
0.05249895002099958,0.6768982229402262,0.47272378986635943
0.05249895002099958,0.678513731825525,0.4689454017554814
0.05291894162116758,0.678513731825525,0.4688234685672193
0.05291894162116758,0.6817447495961227,0.4668200984482154
0.054598908021839566,0.6817447495961227,0.4555390756260574
0.054598908021839566,0.6865912762520194,0.4520351273746322
0.05543889122217556,0.6865912762520194,0.4494008438845497
0.05543889122217556,0.6882067851373183,0.44916817526189723
0.056698866022679546,0.6882067851373183,0.4439565643184404
0.056698866022679546,0.691437802907916,0.4428951446278319
0.057118857622847546,0.691437802907916,0.44288037781990647
0.057118857622847546,0.7011308562197092,0.4357370952146474
0.05795884082318354,0.7011308562197092,0.4342117523350885
0.05795884082318354,0.7027463651050081,0.43419120337181843
0.05837883242335153,0.7027463651050081,0.434011172110451
0.05837883242335153,0.7043618739903069,0.4339361922913723
0.05879882402351953,0.7043618739903069,0.43323571300188435
0.05879882402351953,0.7108239095315024,0.43052659455352593
0.059218815623687526,0.7108239095315024,0.4303425554663672
0.059218815623687526,0.7124394184168013,0.42827798508689946
0.05963880722385552,0.7124394184168013,0.4279850719491993
0.05963880722385552,0.715670436187399,0.42682262460521253
0.06005879882402352,0.715670436187399,0.426630371616993
0.06005879882402352,0.7172859450726979,0.4262094920932314
0.061738765224695506,0.7172859450726979,0.4223389694476354
0.061738765224695506,0.7189014539579968,0.4223294296515714
0.0621587568248635,0.7189014539579968,0.42083137259298964
0.0621587568248635,0.7253634894991923,0.4149582013599374
0.0625787484250315,0.7253634894991923,0.414646596660478
0.0625787484250315,0.7334410339256866,0.4087069739183229
0.06341873162536749,0.7334410339256866,0.40846893213927865
0.06341873162536749,0.7366720516962844,0.4051869083836995
0.06383872322553549,0.7366720516962844,0.4045137921784578
0.06383872322553549,0.7399030694668821,0.40382425536886973
0.06425871482570349,0.7399030694668821,0.4024621469405637
0.06425871482570349,0.7415185783521809,0.4020085070445222
0.06467870642587148,0.7415185783521809,0.4013509534810702
0.06467870642587148,0.7431340872374798,0.40057540043329787
0.06509869802603947,0.7431340872374798,0.3993327698916096
0.06509869802603947,0.7447495961227787,0.398757008082132
0.06551868962620748,0.7447495961227787,0.3978900458558938
0.06551868962620748,0.7463651050080775,0.3968032636747646
0.06677866442671146,0.7463651050080775,0.3958033914250986
0.06677866442671146,0.7544426494345718,0.3910010424394178
0.06719865602687947,0.7544426494345718,0.3907080822644092
0.06719865602687947,0.7560581583198708,0.3901011176538247
0.06971860562788744,0.7560581583198708,0.38568105053405966
0.06971860562788744,0.7609046849757674,0.3812313048914461
0.07013859722805543,0.7609046849757674,0.3783233710823398
0.07013859722805543,0.7625201938610663,0.37827629192189327
0.07055858882822344,0.7625201938610663,0.3773718276095578
0.07055858882822344,0.7641357027463651,0.37705096220947293
0.07097858042839143,0.7641357027463651,0.3763117494093413
0.07097858042839143,0.7657512116316639,0.37556327065759865
0.07139857202855943,0.7657512116316639,0.375153427949365
0.07139857202855943,0.7705977382875606,0.372786366143551
0.0743385132297354,0.7705977382875606,0.3659956272245893
0.0743385132297354,0.7722132471728594,0.36561776158026293
0.07601847963040739,0.7722132471728594,0.36229860453598345
0.07601847963040739,0.7738287560581584,0.3611943503518122
0.07643847123057539,0.7738287560581584,0.3599470453003725
0.07643847123057539,0.777059773828756,0.3585813829371781
0.07979840403191936,0.777059773828756,0.3532397882168532
0.07979840403191936,0.778675282714055,0.3464928313806669
0.08189836203275934,0.778675282714055,0.3403085825070972
0.08189836203275934,0.7819063004846527,0.33597399072222767
0.08231835363292735,0.7819063004846527,0.3335697442382447
0.08231835363292735,0.7851373182552503,0.33288887187027305
0.08273834523309534,0.7851373182552503,0.33211211700099613
0.08273834523309534,0.7883683360258481,0.3308715599783503
0.08357832843343133,0.7883683360258481,0.32263161079009267
0.08357832843343133,0.789983844911147,0.322597590591251
0.08483830323393532,0.789983844911147,0.3207969411015287
0.08483830323393532,0.7932148626817448,0.31872683634427396
0.08525829483410331,0.7932148626817448,0.31778933008998794
0.08525829483410331,0.7948303715670436,0.31722629499600935
0.0865182696346073,0.7948303715670436,0.3152098353763625
0.0865182696346073,0.7964458804523424,0.31473124027345967
0.0873582528349433,0.7964458804523424,0.3092733161416879
0.0873582528349433,0.7980613893376414,0.3074206389751016
0.0877782444351113,0.7980613893376414,0.30731399569433204
0.0877782444351113,0.7996768982229402,0.30726797587026033
0.08945821083578329,0.7996768982229402,0.3043053797135746
0.08945821083578329,0.8012924071082391,0.30346246141738265
0.09029819403611927,0.8012924071082391,0.3014094512775494
0.09029819403611927,0.802907915993538,0.2986076024464331
0.09155816883662327,0.802907915993538,0.29779301521418167
0.09155816883662327,0.8045234248788369,0.29746932431195683
0.09365812683746325,0.8045234248788369,0.29295639675301216
0.09365812683746325,0.8061389337641357,0.2923896243483314
0.09407811843763125,0.8061389337641357,0.29194613958360177
0.09407811843763125,0.8077544426494345,0.2915342513314581
0.09911801763964721,0.8077544426494345,0.28521449958733863
0.09911801763964721,0.8109854604200323,0.2847387746020502
0.0995380092398152,0.8109854604200323,0.2839811847071245
0.0995380092398152,0.815831987075929,0.28114814248140796
0.10247795044099119,0.815831987075929,0.2755520668753181
0.10247795044099119,0.8174474959612278,0.2752238829964172
0.10583788324233516,0.8174474959612278,0.26795355636090545
0.10583788324233516,0.8190630048465266,0.2674410826667731
0.11129777404451911,0.8190630048465266,0.25750129044214237
0.11129777404451911,0.8206785137318255,0.25715900644665496
0.11507769844603108,0.8206785137318255,0.25444997128615593
0.11507769844603108,0.8222940226171244,0.25149183659489405
0.11633767324653507,0.8222940226171244,0.25071195720949385
0.11633767324653507,0.8239095315024233,0.2505726459148932
0.11717765644687106,0.8239095315024233,0.24993545836696185
0.11717765644687106,0.8255250403877221,0.24970560517118973
0.12263754724905501,0.8255250403877221,0.24403555994120887
0.12263754724905501,0.827140549273021,0.24345953440409993
0.12305753884922302,0.827140549273021,0.24338175216476313
0.12305753884922302,0.8303715670436187,0.2421313541477109
0.124737505249895,0.8303715670436187,0.2404046678312283
0.124737505249895,0.8319870759289176,0.23953260202963214
0.125577488450231,0.8319870759289176,0.23938429553809237
0.125577488450231,0.8336025848142165,0.2391239458092845
0.12599748005039899,0.8336025848142165,0.2390353968242256
0.12599748005039899,0.8352180936995154,0.238525349467385
0.12725745485090298,0.8352180936995154,0.23585940515363943
0.12725745485090298,0.8368336025848142,0.23566303252135531
0.12809743805123897,0.8368336025848142,0.2354967570696466
0.12809743805123897,0.8384491114701131,0.23545255601495446
0.12935741285174296,0.8384491114701131,0.23427403212259768
0.12935741285174296,0.840064620355412,0.2339942400198374
0.12977740445191097,0.840064620355412,0.2335005227768924
0.12977740445191097,0.8416801292407108,0.23308470585837232
0.13061738765224695,0.8416801292407108,0.2326456267627915
0.13061738765224695,0.8432956381260097,0.2317582397987499
0.13187736245275095,0.8432956381260097,0.22994566603429067
0.13187736245275095,0.8465266558966075,0.2287937448088111
0.13271734565308693,0.8465266558966075,0.2282627310668096
0.13271734565308693,0.8497576736672051,0.22758678374178815
0.13397732045359093,0.8497576736672051,0.2263594084066374
0.13397732045359093,0.851373182552504,0.2262305460231275
